chr11	67338581	67421341
chr11	67421341	67430098
chr11	67430098	67467050
chr11	67467050	67475601
chr11	67475601	67498224
chr11	67498224	67501626
chr11	67501626	67503655
chr11	67503655	67589037
chr11	67589037	67658262
chr11	67658262	67695646
chr11	67695646	67747159
chr11	67747159	67749322
chr11	67749322	67770270
chr11	67770270	67770592
chr11	67770592	67821622
chr11	67821622	67841355
chr11	67841355	67854631
chr11	67854631	67893466
chr11	67893466	67942762
chr11	67942762	67989163
chr11	67989163	68000579
chr11	68000579	68013442
chr11	68013442	68136068
chr11	68136068	68136973
chr11	68136973	68144282
chr11	68144282	68199921
chr11	68199921	68211619
chr11	68211619	68211620
chr11	68211620	68237377
chr11	68237377	68294016
chr11	68294016	68303628
chr11	68303628	68310487
chr11	68310487	68321486
chr11	68321486	68323009
chr11	68323009	68326037
chr11	68326037	68331450
chr11	68331450	68343966
chr11	68343966	68350913
chr11	68350913	68357211
chr11	68357211	68358624
chr11	68358624	68360012
chr11	68360012	68377601
chr11	68377601	68385333
chr11	68385333	68404999
chr11	68404999	68408289
chr11	68408289	68429686
chr11	68429686	68440753
chr11	68440753	68448196
chr11	68448196	68468754
chr11	68468754	68468755
chr11	68468755	68489385
chr11	68489385	68495117
chr11	68495117	68515620
chr11	68515620	68537011
chr11	68537011	68539067
chr11	68539067	68547569
chr11	68547569	68554594
chr11	68554594	68556379
chr11	68556379	68569641
chr11	68569641	68591299
chr11	68591299	68592765
chr11	68592765	68597103
chr11	68597103	68605827
chr11	68605827	68623431
chr11	68623431	68660796
chr11	68660796	68666979
chr11	68666979	68673090
chr11	68673090	68682494
chr11	68682494	68713316
chr11	68713316	68715543
chr11	68715543	68724269
chr11	68724269	68725986
chr11	68725986	68734220
chr11	68734220	68743661
chr11	68743661	68749202
chr11	68749202	68753410
chr11	68753410	68754853
chr11	68754853	68775628
chr11	68775628	68779632
chr11	68779632	68798590
chr11	68798590	68815522
chr11	68815522	68820428
chr11	68820428	68842490
chr11	68842490	68847258
chr11	68847258	68853032
chr11	68853032	68858035
chr11	68858035	68860716
chr11	68860716	68862629
chr11	68862629	68863602
chr11	68863602	68876586
chr11	68876586	68884754
chr11	68884754	68895831
chr11	68895831	68897274
chr11	68897274	68906540
chr11	68906540	68910641
chr11	68910641	68910853
chr11	68910853	68911687
chr11	68911687	68915884
chr11	68915884	68917782
chr11	68917782	68920840
chr11	68920840	68934961
chr11	68934961	68938915
chr11	68938915	68947327
chr11	68947327	68955846
chr11	68955846	68957019
chr11	68957019	68958659
chr11	68958659	68963475
chr11	68963475	68984322
chr11	68984322	68990172
chr11	68990172	68991109
chr11	68991109	68995895
chr11	68995895	69014873
chr11	69014873	69015727
chr11	69015727	69025465
chr11	69025465	69046213
chr11	69046213	69050360
chr11	69050360	69050914
chr11	69050914	69051141
chr11	69051141	69067882
chr11	69067882	69072868
chr11	69072868	69073646
chr11	69073646	69143283
chr11	69143283	69144346
chr11	69144346	69147824
chr11	69147824	69154720
chr11	69154720	69166069
chr11	69166069	69170582
chr11	69170582	69174169
chr11	69174169	69185345
chr11	69185345	69187200
chr11	69187200	69194939
chr11	69194939	69198707
chr11	69198707	69200692
chr11	69200692	69267506
chr11	69267506	69275864
chr11	69275864	69278085
chr11	69278085	69281226
chr11	69281226	69287492
chr11	69287492	69288645
chr11	69288645	69315054
chr11	69315054	69317647
chr11	69317647	69320872
chr11	69320872	69322878
chr11	69322878	69332259
chr11	69332259	69352435
chr11	69352435	69360811
chr11	69360811	69367091
chr11	69367091	69372812
chr11	69372812	69414780
chr11	69414780	69434579
chr11	69434579	69435626
chr11	69435626	69460282
chr11	69460282	69474526
chr11	69474526	69475862
chr11	69475862	69476265
chr11	69476265	69484581
chr11	69484581	69523549
chr11	69523549	69530752
chr11	69530752	69530753
chr11	69530752	69530753
chr11	69530753	69531780
chr11	69531780	69536921
chr11	69536921	69538901
chr11	69538901	69564393
chr11	69564393	69592813
chr11	69592813	69593176
chr11	69593176	69596523
chr11	69596523	69597786
chr11	69597786	69597787
chr11	69597787	69610793
chr11	69610793	69617149
chr11	69617149	69619709
chr11	69619709	69623386
chr11	69623386	69647996
chr11	69647996	69651455
chr11	69651455	69699980
chr11	69699980	69806082
chr11	69806082	69807194
chr11	69807194	69820566
chr11	69820566	69827905
chr11	69827905	69841748
chr11	69841748	69846204
chr11	69846204	69880249
chr11	69880249	69880250
chr11	69880250	69898246
chr11	69898246	69901274
chr11	69901274	69922571
chr11	69922571	69935447
chr11	69935447	69942324
chr11	69942324	69966481
chr11	69966481	70019442
chr11	70019442	70027913
chr11	70027913	70045336
chr11	70045336	70071718
chr11	70071718	70089006
chr11	70089006	70102072
chr11	70102072	70111510
chr11	70111510	70134766
chr11	70134766	70159286
chr11	70159286	70189517
chr11	70189517	70193060
chr11	70193060	70195978
chr11	70195978	70217345
chr11	70217345	70224599
chr11	70224599	70231307
chr11	70231307	70236793
chr11	70236793	70240416
chr11	70240416	70242104
chr11	70242104	70248733
chr11	70248733	70258232
chr11	70258232	70261143
chr11	70261143	70277213
chr11	70277213	70277666
chr11	70277666	70284067
chr11	70284067	70284068
chr11	70284068	70311136
chr11	70311136	70327305
chr11	70327305	70337377
chr11	70337377	70337683
chr11	70337683	70353740
chr11	70353740	70356038
chr11	70356038	70366383
chr11	70366383	70367044
chr11	70367044	70370107
chr11	70370107	70370906
chr11	70370906	70401154
chr11	70401154	70403137
chr11	70403137	70403385
chr11	70403385	70410130
chr11	70410130	70420819
chr11	70420819	70420972
chr11	70420972	70421797
chr11	70421797	70430887
chr11	70430887	70456689
chr11	70456689	70456768
chr11	70456768	70467202
chr11	70467202	70473808
chr11	70473808	70475840
chr11	70475840	70479985
chr11	70479985	70490517
chr11	70490517	70498310
chr11	70498310	70512870
chr11	70512870	70519068
chr11	70519068	70523008
chr11	70523008	70531511
chr11	70531511	70543015
chr11	70543015	70549157
chr11	70549157	70552397
chr11	70552397	70565151
chr11	70565151	70567694
chr11	70567694	70574924
chr11	70574924	70579567
chr11	70579567	70595705
chr11	70595705	70596359
chr11	70596359	70609807
chr11	70609807	70622343
chr11	70622343	70627242
chr11	70627242	70634458
chr11	70634458	70637791
chr11	70637791	70653003
chr11	70653003	70653004
chr11	70653003	70653004
chr11	70653004	70666253
chr11	70666253	70678742
chr11	70678742	70683560
chr11	70683560	70695866
chr11	70695866	70696836
chr11	70696836	70706115
chr11	70706115	70721330
chr11	70721330	70739191
chr11	70739191	70742841
chr11	70742841	70773887
chr11	70773887	70782241
chr11	70782241	70784199
chr11	70784199	70793917
chr11	70793917	70795074
chr11	70795074	70795265
chr11	70795265	70808759
chr11	70808759	70821150
chr11	70821150	70824963
chr11	70824963	70832814
chr11	70832814	70850383
chr11	70850383	70852855
chr11	70852855	70852856
chr11	70852855	70852856
chr11	70852856	70872458
chr11	70872458	70906073
chr11	70906073	70917643
chr11	70917643	70936348
chr11	70936348	70950821
chr11	70950821	70956497
chr11	70956497	70986896
chr11	70986896	70988410
chr11	70988410	70989993
chr11	70989993	71002410
chr11	71002410	71024143
chr11	71024143	71025331
chr11	71025331	71032039
chr11	71032039	71059789
chr11	71059789	71092588
chr11	71092588	71109434
chr11	71109434	71110982
chr11	71110982	71119233
chr11	71119233	71134966
chr11	71134966	71140155
chr11	71140155	71140578
chr11	71140578	71167449
chr11	71167449	71172258
chr11	71172258	71213007
chr11	71213007	71238890
chr11	71238890	71249450
chr11	71249450	71267543
chr11	71267543	71268519
chr11	71268519	71280266
chr11	71280266	71293887
chr11	71293887	71303996
chr11	71303996	71341044
chr11	71341044	71353265
chr11	71353265	71370800
chr11	71370800	71388704
chr11	71388704	71396255
chr11	71396255	71400458
chr11	71400458	71413281
chr11	71413281	71434505
chr11	71434505	71459603
chr11	71459603	71464076
chr11	71464076	71467755
chr11	71467755	71479521
chr11	71479521	71482054
chr11	72428922	72465552
chr11	72516580	72551034
chr11	72551034	72595739
chr11	72595739	72661869
chr11	72728065	72802263
chr11	72802263	72828566
chr11	72828566	72857313
chr11	72857313	72919486
chr11	72919486	72966453
chr11	72966453	72966454
chr11	72966454	72979037
chr11	72979037	72999189
chr11	72999189	73007435
chr11	73007435	73052224
chr11	73052224	73064783
chr11	73064783	73109635
chr11	73109635	73120152
chr11	73120152	73184369
chr11	73184369	73198086
chr11	73198086	73255528
chr11	73255528	73346041
chr11	73346041	73369581
chr11	73369581	73426770
chr11	73426770	73458874
chr11	73458874	73521146
chr11	73521146	73543497
chr11	73543497	73552529
chr11	73552529	73563027
chr11	73563027	73572327
chr11	73572327	73616245
chr11	73616245	73658536
chr11	73658536	73740718
chr11	73740718	73756471
chr11	73756471	73788228
chr11	73788228	73939434
chr11	73939434	73940150
chr11	73940150	73941377
chr11	73941377	74007515
chr11	74007515	74038273
chr11	74038273	74081921
chr11	74081921	74125808
chr11	74125808	74127837
chr11	74127837	74141784
chr11	74141784	74146524
chr11	74146524	74163835
chr11	74163835	74213823
chr11	74213823	74217361
chr11	74217361	74270329
chr11	74270329	74305618
chr11	74305618	74332280
chr11	74373384	74374452
chr11	74374452	74414919
chr11	74414919	74465067
chr11	74465067	74474864
chr11	74474864	74529415
chr11	74529415	74541787
chr11	74541787	74548830
chr11	74548830	74604744
chr11	74604744	74680043
chr11	74680043	74723126
chr11	74723126	74746553
chr11	74746553	74777113
chr11	74777113	74807292
chr11	74807292	74820145
chr11	74820145	74827277
chr11	74827277	74901601
chr11	74901601	74928877
chr11	74928877	74950318
chr11	74950318	74971556
chr11	74971556	74991695
chr11	74991695	75066402
chr11	75066402	75096063
chr11	75096063	75118157
chr11	75118157	75156106
chr11	75156106	75209398
chr11	75209398	75214830
chr11	75214830	75227447
chr11	75227447	75245584
chr11	75245584	75289217
chr11	75289217	75415939
chr11	75415939	75435424
chr11	75435424	75484849
chr11	75484849	75565257
chr11	75565257	75573578
chr11	75573578	75587468
chr11	75587468	75611445
chr11	75611445	75623429
chr11	75623429	75641683
chr11	75641683	75655240
chr11	75655240	75709832
chr11	75709832	75746633
chr11	75746633	75778828
chr11	75778828	75837290
chr11	75837290	75841352
chr11	75841352	75852447
chr11	75852447	75958742
chr11	75958742	76034241
chr11	76034241	76060283
chr11	76060283	76082290
chr11	76082290	76104518
chr11	76104518	76112489
chr11	76112489	76130338
chr11	76130338	76163998
chr11	76163998	76180331
chr11	76180331	76202699
chr11	76202699	76205365
chr11	76205365	76229285
chr11	76229285	76251817
chr11	76251817	76291624
chr11	76291624	76349558
chr11	76349558	76374038
chr11	76374038	76377819
chr11	76377819	76425445
chr11	76425445	76480569
chr11	76480569	76498437
chr11	76498437	76537113
chr11	76537113	76548189
chr11	76548189	76552041
chr11	76552041	76553989
chr11	76553989	76581594
chr11	76581594	76628986
chr11	76628986	76649430
chr11	76649430	76660938
chr11	76660938	76671021
chr11	76671021	76682635
chr11	76682635	76705273
chr11	76705273	76728734
chr11	76728734	76728735
chr11	76728735	76792469
chr11	76792469	76847912
chr11	76847912	76850291
chr11	76850291	76868428
chr11	76868428	76887044
chr11	76887044	76928024
chr11	76928024	76960409
chr11	76960409	76986664
chr11	76986664	77036648
chr11	77036648	77037399
chr11	77037399	77069745
chr11	77069745	77147469
chr11	77147469	77157231
chr11	77157231	77171890
chr11	77171890	77193831
chr11	77193831	77230547
chr11	77230547	77284047
chr11	77284047	77299987
chr11	77299987	77315230
chr11	77315230	77317938
chr11	77317938	77334905
chr11	77334905	77341127
chr11	77341127	77351034
chr11	77351034	77397925
chr11	77397925	77445717
chr11	77445717	77479949
chr11	77479949	77499630
chr11	77499630	77501778
chr11	77501778	77575274
chr11	77575274	77601320
chr11	77601320	77626962
chr11	77626962	77628291
chr11	77628291	77650128
chr11	77650128	77650129
chr11	77650129	77656867
chr11	77656867	77667164
chr11	77667164	77705535
chr11	77705535	77709385
chr11	77709385	77731416
chr11	77731416	77796717
chr11	77796717	77821082
chr11	77821082	77866280
chr11	77866280	77884113
chr11	77884113	77896162
chr11	77896162	77920330
chr11	77920330	77922099
chr11	77922099	77947526
chr11	77947526	77994610
chr11	77994610	77995442
chr11	77995442	77999520
chr11	77999520	78098727
chr11	78098727	78107608
chr11	78107608	78139662
chr11	78139662	78196766
chr11	78196766	78208938
chr11	78208938	78212319
chr11	78212319	78219990
chr11	78219990	78230205
chr11	78230205	78238743
chr11	78238743	78259588
chr11	78259588	78267458
chr11	78267458	78283803
chr11	78283803	78307393
chr11	78307393	78308194
chr11	78308194	78327438
chr11	78327438	78361169
chr11	78361169	78364513
chr11	78364513	78367247
chr11	78367247	78418426
chr11	78418426	78441119
chr11	78441119	78449121
chr11	78449121	78461843
chr11	78461843	78492812
chr11	78492812	78497520
chr11	78497520	78524245
chr11	78524245	78537008
chr11	78537008	78604092
chr11	78604092	78678926
chr11	78678926	78700648
chr11	78700648	78706607
chr11	78706607	78784695
chr11	78784695	78825980
chr11	78825980	78853878
chr11	78853878	78857438
chr11	78857438	78862292
chr11	78862292	78868578
chr11	78868578	78890103
chr11	78890103	78913824
chr11	78913824	78962312
chr11	78962312	79021573
chr11	79021573	79054990
chr11	79054990	79213595
chr11	79213595	79233535
chr11	79233535	79255209
chr11	79255209	79282980
chr11	79282980	79289876
chr11	79289876	79347130
chr11	79347130	79354908
chr11	79354908	79360904
chr11	79360904	79399607
chr11	79399607	79417566
chr11	79417566	79492232
chr11	79492232	79596316
chr11	79596316	79613603
chr11	79613603	79625353
chr11	79625353	79631868
chr11	79631868	79642472
chr11	79642472	79658799
chr11	79658799	79665077
chr11	79665077	79685055
chr11	79685055	79714620
chr11	79714620	79725513
chr11	79725513	79735923
chr11	79735923	79772239
chr11	79772239	79786144
chr11	79786144	79834984
chr11	79834984	79904461
chr11	79904461	79947120
chr11	79947120	79967513
chr11	79967513	79982173
chr11	79982173	79983598
chr11	79983598	80075371
chr11	80075371	80084265
chr11	80084265	80104575
chr11	80104575	80166130
chr11	80166130	80227991
chr11	80227991	80282363
chr11	80282363	80282364
chr11	80282363	80282364
chr11	80282364	80367610
chr11	80367610	80378009
chr11	80378009	80397604
chr11	80397604	80489614
chr11	80489614	80538917
chr11	80538917	80563584
chr11	80563584	80580008
chr11	80580008	80588913
chr11	80588913	80615666
chr11	80615666	80653037
chr11	80687233	80765029
chr11	80765029	80782288
chr11	80782288	80865505
chr11	80865505	80934156
chr11	80934156	80986805
chr11	80986805	80990785
chr11	80990785	80999546
chr12	697094	697095
chr12	732598	734449
chr12	734449	813236
chr12	813236	865970
chr12	865970	879897
chr12	879897	898660
chr12	898660	965817
chr12	965817	1255738
chr12	1552667	1586075
chr12	1586075	1700505
chr12	1700505	1739836
chr12	1739836	1747472
chr12	1747472	1803521
chr12	1803521	1851156
chr12	1875211	2083737
chr12	2083737	2101658
chr12	3259148	3411467
chr12	3708695	3736327
chr12	3736327	3768978
chr12	3768978	3779737
chr12	3779737	3874693
chr12	3874693	3889412
chr12	3889412	3920097
chr12	3920097	3955140
chr12	3955140	3970503
chr12	3970503	3989138
chr12	3989138	3997602
chr12	3997602	4001019
chr12	4001019	4108984
chr12	4108984	4177847
chr12	4177847	4192048
chr12	4192048	4425122
chr12	4425122	4432076
chr12	4432076	4437696
chr12	4437696	4452152
chr12	4452152	4495409
chr12	4495409	4504875
chr12	4504875	4514801
chr12	4514801	4545243
chr12	4545243	4600955
chr12	4600955	4604725
chr12	4604725	4616901
chr12	11192057	11197825
chr12	11197825	11203571
chr12	11203571	11215371
chr12	11215371	11215372
chr12	11215371	11215372
chr12	11215372	11216848
chr12	11216848	11220827
chr12	11220827	11251873
chr12	11251873	11350579
chr12	11350579	11361046
chr12	12003381	12003382
chr12	12040380	12060955
chr12	12060955	12114493
chr12	12114493	12115161
chr12	12115161	12166190
chr12	12166190	12198209
chr12	18388926	18486193
chr12	18486193	18537668
chr12	18577376	18612733
chr12	18612733	18741305
chr12	18741305	18897834
chr12	18897834	19105186
chr12	19105186	19135667
chr12	19135667	19269693
chr12	19269693	19293684
chr12	19293684	19404858
chr12	19404858	19461177
chr12	19461177	19474769
chr12	19474769	19475591
chr12	19475591	19506878
chr12	19506878	19580504
chr12	19580504	19587615
chr12	19587615	19640920
chr12	19640920	19698070
chr12	19698070	19728486
chr12	19728486	19752735
chr12	19752735	19819812
chr12	19819812	19908301
chr12	19908301	20078724
chr12	20078724	20133187
chr12	20133187	20211560
chr12	20211560	20253114
chr12	20253114	20320593
chr12	20320593	20361585
chr12	20361585	20413741
chr12	20413741	20437111
chr12	20437111	20743077
chr12	20743077	20768988
chr12	20768988	20853662
chr12	20853662	20894005
chr12	20894005	20914999
chr12	20914999	20981212
chr12	20981212	21142630
chr12	21142630	21334214
chr12	21334214	21341255
chr12	21341255	21463478
chr12	21463478	21499401
chr12	21499401	21512218
chr12	21512218	21679047
chr12	21679047	21718703
chr12	21718703	21750674
chr12	21750674	21829251
chr12	21829251	21846128
chr12	21846128	21866881
chr12	21866881	21883604
chr12	21883604	21916826
chr12	21916826	21933878
chr12	21933878	21972818
chr12	21972818	22030562
chr12	22030562	22072256
chr12	22072256	22155535
chr12	22155535	22174491
chr12	22174491	22204467
chr12	22204467	22248122
chr12	22248122	22248989
chr12	22248989	22249129
chr12	22249129	22408694
chr12	22408694	22420596
chr12	22420596	22445744
chr12	22445744	22547088
chr12	22547088	22554624
chr12	22554624	22707449
chr12	22707449	22884475
chr12	22884475	22906324
chr12	22906324	22907119
chr12	22907119	22978123
chr12	22978123	23068665
chr12	23068665	23086519
chr12	23086519	23096779
chr12	23096779	23126140
chr12	23126140	23126703
chr12	23126703	23188157
chr12	23188157	23275329
chr12	23275329	23297955
chr12	23297955	23374155
chr12	23374155	23405277
chr12	23405277	23516142
chr12	23516142	23528256
chr12	23528256	23608677
chr12	23608677	23652113
chr12	23652113	23704474
chr12	23704474	23756477
chr12	23756477	23826008
chr12	23826008	23851704
chr12	23851704	23899123
chr12	23899123	23979745
chr12	23979745	24003568
chr12	24003568	24012956
chr12	24012956	24022159
chr12	24022159	24065533
chr12	24065533	24083398
chr12	24083398	24194533
chr12	24194533	24208744
chr12	24208744	24228644
chr12	24228644	24344344
chr12	24344344	24347233
chr12	24347233	24358033
chr12	24358033	24361843
chr12	24361843	24413871
chr12	24413871	24418541
chr12	24418541	24424069
chr12	24424069	24482034
chr12	24482034	24559724
chr12	24559724	24634125
chr12	24634125	24639504
chr12	24639504	24666850
chr12	24666850	24693114
chr12	24693114	24699321
chr12	24699321	24701866
chr12	24701866	24735538
chr12	24735538	24748491
chr12	24748491	24830949
chr12	24830949	24833208
chr12	24833208	24892435
chr12	24892435	24970509
chr12	24970509	24998508
chr12	24998508	25011412
chr12	25011412	25052913
chr12	25052913	25075482
chr12	25075482	25131904
chr12	25131904	25136942
chr12	25136942	25154014
chr12	25154014	25171658
chr12	25171658	25182402
chr12	25182402	25190790
chr12	25190790	25237037
chr12	25237037	25239421
chr12	25239421	25275496
chr12	25275496	25284006
chr12	25284006	25321082
chr12	25321082	25330450
chr12	25330450	25337291
chr12	25337291	25345400
chr12	25345400	25353516
chr12	25353516	25381677
chr12	25381677	25392209
chr12	25392209	25402069
chr12	25402069	25404603
chr12	25404603	25435463
chr12	25435463	25456239
chr12	25456239	25461519
chr12	25461519	25473508
chr12	25473508	25479358
chr12	25479358	25498629
chr12	25498629	25519471
chr12	25519471	25535040
chr12	25535040	25587675
chr12	25587675	25624371
chr12	25624371	25649510
chr12	25649510	25677040
chr12	25677040	25754671
chr12	25754671	25756992
chr12	25756992	25757681
chr12	25757681	25772726
chr12	25772726	25801786
chr12	25801786	25845088
chr12	25845088	25920276
chr12	25920276	25998070
chr12	25998070	25999415
chr12	25999415	26046214
chr12	26046214	26064719
chr12	26064719	26118517
chr12	26118517	26132479
chr12	26132479	26135270
chr12	26135270	26156741
chr12	26156741	26175532
chr12	26175532	26175533
chr12	26175533	26244993
chr12	26244993	26251030
chr12	26251030	26376982
chr12	26376982	26411702
chr12	26411702	26426171
chr12	26426171	26433912
chr12	26433912	26462863
chr12	26462863	26474866
chr12	26474866	26492092
chr12	26492092	26527901
chr12	26527901	26560799
chr12	26560799	26602264
chr12	26602264	26606370
chr12	26606370	26677353
chr12	26677353	26683444
chr12	26683444	26792390
chr12	26792390	26839747
chr12	26839747	26885443
chr12	26885443	26911939
chr12	26911939	26924096
chr12	26924096	26947814
chr12	26947814	26957496
chr12	26957496	26989021
chr12	26989021	27005960
chr12	27005960	27008103
chr12	27008103	27016672
chr12	27016672	27036222
chr12	27036222	27073860
chr12	27073860	27181441
chr12	27181441	27187077
chr12	27187077	27193357
chr12	27193357	27200164
chr12	27200164	27220388
chr12	27220388	27266884
chr12	27266884	27274993
chr12	27274993	27275180
chr12	27275180	27290146
chr12	27290146	27360944
chr12	27360944	27390601
chr12	27390601	27391197
chr12	27391197	27422886
chr12	27422886	27445935
chr12	27445935	27565145
chr12	27565145	27591341
chr12	27591341	27631926
chr12	27631926	27643277
chr12	27643277	27672990
chr12	27672990	27698750
chr12	27698750	27776230
chr12	27776230	27788021
chr12	27788021	27827475
chr12	27827475	27856426
chr12	27856426	27859964
chr12	27859964	27881288
chr12	27881288	27946654
chr12	27946654	28005654
chr12	28005654	28032825
chr12	28032825	28103459
chr12	28103459	28200462
chr12	28200462	28259223
chr12	28259223	28265602
chr12	28265602	28274790
chr12	28274790	28295198
chr12	28295198	28321196
chr12	28321196	28386547
chr12	28386547	28473666
chr12	28473666	28480799
chr12	28480799	28509521
chr12	28509521	28525197
chr12	28525197	28546268
chr12	28546268	28639996
chr12	28639996	28707725
chr12	28707725	28767619
chr12	28767619	28781683
chr12	28781683	28785344
chr12	28785344	28837264
chr12	28837264	29163627
chr12	29163627	29366031
chr12	29366031	29475451
chr12	29475451	29486978
chr12	29486978	29518070
chr12	29518070	29527675
chr12	29527675	29551560
chr12	29551560	29618272
chr12	29618272	29763132
chr12	29763132	29773154
chr12	29773154	29786137
chr12	29786137	29797832
chr12	29797832	29811471
chr12	29811471	29841363
chr12	29841363	29916164
chr12	31373340	31390639
chr12	31390639	31407123
chr12	57696967	57704069
chr12	57704069	57721455
chr12	57721455	57736214
chr12	57736214	57749313
chr12	57749313	57753602
chr12	57753602	57759222
chr12	57759222	57763294
chr12	57763294	57772720
chr12	57772720	57785422
chr12	57785422	57793714
chr12	57793714	57804035
chr12	57804035	57822475
chr12	57822475	57823191
chr12	57823191	57827041
chr12	57827041	57833784
chr12	57833784	57843396
chr12	57843396	57849231
chr12	57849231	57851594
chr12	57851594	57852367
chr12	57852367	57859430
chr12	57859430	57860884
chr12	57860884	57871002
chr12	57871002	57871166
chr12	57871166	57878729
chr12	57878729	57886608
chr12	57886608	57891803
chr12	57891803	57900340
chr12	57900340	57904430
chr12	57904430	57908991
chr12	57908991	57918001
chr12	57918001	57921187
chr12	57921187	57925700
chr12	57925700	57925746
chr12	57925746	57933489
chr12	57933489	57942971
chr12	57942971	57966071
chr12	57966071	57968714
chr12	57968714	57968917
chr12	57968917	57972924
chr12	57972924	57973955
chr12	57973955	57977949
chr12	57977949	57986723
chr12	57986723	57989042
chr12	57989042	57993489
chr12	57993489	58006344
chr12	58006344	58009282
chr12	58009282	58020135
chr12	58020135	58035705
chr12	58035705	58046978
chr12	58046978	58056762
chr12	58056762	58065447
chr12	58065447	58073638
chr12	58073638	58079523
chr12	58079523	58094010
chr12	58094010	58101330
chr12	58101330	58104881
chr12	58104881	58105106
chr12	58105106	58106835
chr12	58106835	58115270
chr12	58115270	58117644
chr12	58117644	58124802
chr12	58124802	58133255
chr12	58133255	58138770
chr12	58138770	58144508
chr12	58144508	58157988
chr12	58157988	58158558
chr12	58158558	58164370
chr12	58164370	58172998
chr12	58172998	58191008
chr12	58191008	58208164
chr12	58208164	58215837
chr12	58215837	58232812
chr12	58232812	58233585
chr12	58233585	58236610
chr12	58236610	58245401
chr12	58245401	58251657
chr12	58251657	58256151
chr12	58256151	58256862
chr12	58256862	58286361
chr12	58286361	58287202
chr12	58287202	58288363
chr12	58288363	58289248
chr12	58289248	58294213
chr12	58294213	58296536
chr12	58296536	58298161
chr12	58298161	58302436
chr12	58302436	58303535
chr12	58303535	58308173
chr12	58308173	58313845
chr12	58313845	58331802
chr12	58331802	58342752
chr12	58342752	58350631
